Date,Adj Close,Close,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,ATR_14,trend,high_vol,regime_scalar,base_lev,target_exposure,rebalance_flag,position,position_lag,ret,BT_ret_net,BT_equity,equity_bh,dd_strat,dd_bh
2025-11-17,284.83367919921875,285.0199890136719,275.14002990722656,258.0915805053711,197.10240280151368,61.72142548411958,8.845702435301519,9.779392454157986,-0.933690018856467,300.4492166705482,275.14002990722656,249.83084314390493,9.487021309988835,1,0,1.1,0.528534852376904,0.5813883376145944,0,0.6032072931145807,0.6032072931145807,0.031149374212974257,0.018789529701221323,5.549857494687303,7.446728682646825,-0.01804285211427714,-0.021592120096366352
2025-11-18,284.0941772460937,284.2799987792969,276.8299247741699,258.983996887207,197.52064888000487,60.972731977335506,8.502071531272179,9.523928269580825,-1.0218567383086459,299.53390488768406,276.8299247741699,254.12594466065573,9.669531685965397,1,0,1.1,0.5549041821713004,0.6103946003884305,0,0.6032072931145807,0.6032072931145807,-0.0025962588244623497,-0.0015660822577287772,5.5411659613319495,7.427395047591126,-0.019580677781431022,-0.024132320188489653
2025-11-19,292.6185913085937,292.8099975585937,278.8845802307129,260.0560955810547,197.9558674621582,66.08046208404217,8.815965574055156,9.382335730475692,-0.5663701564205361,299.26527740200424,278.8845802307129,258.5038830594216,9.849271501813613,1,0,1.1,0.5376940496345448,0.5914634545979993,0,0.6032072931145807,0.6032072931145807,0.03000559231847899,0.018099592120729365,5.641458805105327,7.650258435377435,-0.0018354879419929526,0.0
2025-11-20,289.26080322265625,289.45001220703125,280.70189208984374,261.0370541381836,198.44925346374512,62.60477492878359,8.69356937195505,9.244582458771564,-0.5510130868165142,297.4990898529446,280.70189208984374,263.90469432674286,10.476414271763389,1,0,1.1,0.526830482494769,0.579513530744246,0,0.6032072931145807,0.6032072931145807,-0.011474964973761104,-0.006921782560407061,5.602409853932894,7.562471987791259,-0.008744565653973302,-0.011474964973761104
2025-11-21,299.464111328125,299.6600036621094,282.6875915527344,262.21348449707034,198.9923112487793,68.09617152355577,9.312542004113936,9.258174367840038,0.05436763627389851,298.41137144479234,282.6875915527344,266.9638116606764,11.114214215959818,1,0,1.1,0.5153738380259743,0.5669112218285717,1,0.5669112218285717,0.6032072931145807,0.03527373218836982,0.021251965261495007,5.721472073529333,7.829228599370657,0.0,0.0
2025-11-24,318.3717346191406,318.5799865722656,285.15148010253904,263.5520086669922,199.66108520507814,75.32675768752286,11.19966667071128,9.646472828414288,1.5531938422969933,306.3846882907163,285.15148010253904,263.91827191436175,12.024311610630576,1,1,0.6,0.46185001506859974,0.27711000904115984,0,0.5669112218285717,0.5669112218285717,0.06313819444727531,0.035793750958154784,5.926265020043279,8.32355195704989,0.0,0.0
2025-11-25,323.22857666015625,323.44000244140625,287.9481506347656,264.99666381835937,200.34851531982423,76.78238447992864,12.937992009115476,10.304776664554526,2.6332153445609503,313.56115463250035,287.9481506347656,262.3351466370309,12.174309866768969,1,1,0.6,0.46632835973315284,0.2797970158398917,0,0.5669112218285717,0.5669112218285717,0.015255255140113944,0.008648375330788594,5.977517584246337,8.450529865826681,0.0,0.0
2025-11-26,319.7408752441406,319.95001220703125,290.2156677246094,266.4041436767578,201.02423446655274,73.43211415471998,13.874265115600508,11.018674354763723,2.855590760836785,318.64937290821143,290.2156677246094,261.7819625410073,12.210024152483255,1,1,0.6,0.4647680660089143,0.2788608396053486,0,0.5669112218285717,0.5669112218285717,-0.010790201324564874,-0.006117086216685346,5.940952593821749,8.359346947275164,-0.006117086216685386,-0.010790201324564763
2025-11-28,319.970703125,320.17999267578125,292.14940185546874,267.76625274658204,201.70961944580077,73.51412676788433,14.468034985928227,11.708546480996626,2.7594885049316016,323.1715485325305,292.14940185546874,261.127255178407,12.259033203124996,1,1,0.6,0.4704968402365942,0.2822981041419565,1,0.2822981041419565,0.5669112218285717,0.0007187941819570831,0.000208263305555928,5.94218987624709,8.365355597225825,-0.005910096875725301,-0.010079163076541997
2025-12-01,314.6841735839844,314.8900146484375,293.83330078125,268.9688662719727,202.3559711456299,68.29201442011053,14.346643952446698,12.23616597528664,2.1104779771600573,325.9456335282721,293.83330078125,261.7209680342279,11.825347900390621,1,1,0.6,0.46081588381994465,0.27648953029196677,0,0.2822981041419565,0.2822981041419565,-0.01652191744239284,-0.004664105970777422,5.914474872965793,8.227143882672202,-0.010546637528376701,-0.026434553418695717
2025-12-02,315.6035461425781,315.8099975585937,295.436750793457,270.2336386108398,203.0114518737793,68.70831774218627,14.161382760490653,12.621209332327444,1.5401734281632091,328.5701884621411,295.436750793457,262.3033131247729,11.816061837332585,1,1,0.6,0.46085301793004824,0.27651181075802894,0,0.2822981041419565,0.2822981041419565,0.002921572280305318,0.000824754315843884,5.9193528616432225,8.2511800781859,-0.00973058159735185,-0.02359021159690078
2025-12-03,319.42108154296875,319.6300048828125,297.53987579345704,271.5921502685547,203.69329177856446,70.44359567162772,14.159384562146045,12.928844378291165,1.2305401838548793,331.1776756730941,297.53987579345704,263.90207591382,11.756059919084818,1,1,0.6,0.4770703537330423,0.2862422122398254,0,0.2822981041419565,0.2822981041419565,0.012095983860288984,0.0034146733114912846,5.939565517881175,8.350986219239974,-0.006349135043146381,-0.011779574555348726
2025-12-04,317.4123840332031,317.6199951171875,299.20428771972655,273.0008288574219,204.3576174926758,68.29744245354952,13.836220536314784,13.11031960989589,0.7259009264188929,333.33765442326745,299.20428771972655,265.07092101618565,11.640158517020085,1,1,0.6,0.4804751077928327,0.2882850646756996,0,0.2822981041419565,0.2822981041419565,-0.0062885564724237675,-0.0017752475699548593,5.929021318628969,8.298470570799852,-0.008113111326544575,-0.01799405450795999
2025-12-05,321.0599670410156,321.2699890136719,301.0290924072266,274.5094418334961,205.0437173461914,70.08004867129961,13.716326903750314,13.231521068666776,0.48480583508353803,335.76385483082316,301.0290924072266,266.29432998363,11.489275251116071,1,1,0.6,0.4802692894378331,0.28816157366269984,1,0.28816157366269984,0.2822981041419565,0.011491621597949253,0.0032399585619533144,5.948231102014265,8.393833454441202,-0.004899438909097609,-0.0067092137754291015
2025-12-08,313.7200012207031,313.7200012207031,302.78270721435547,275.85626525878905,205.71752182006836,62.46814530373096,12.880557389394369,13.161328332812294,-0.2807709434179255,336.27904493361774,302.78270721435547,269.2863694950932,10.926365443638392,1,1,0.6,0.47765262872168257,0.28659157723300954,0,0.28816157366269984,0.28816157366269984,-0.022861666273624293,-0.0065878537299590475,5.909045025562202,8.201936435249385,-0.011455015852164685,-0.02941749624276102
2025-12-09,317.0799865722656,317.0799865722656,304.1411880493164,277.3200555419922,206.41016815185546,64.37568432953216,12.346998255030371,12.99846231725591,-0.6514640622255392,337.6431998276974,304.1411880493164,270.63917627093537,10.604224068777901,1,0,1.1,0.5067479931590061,0.5574227924749068,0,0.28816157366269984,0.28816157366269984,0.010710140693894532,0.0030862509965015683,5.927281821660715,8.289780328433286,-0.00840411790975193,-0.019022421072488527
2025-12-10,320.2099914550781,320.2099914550781,305.5957092285156,278.86543334960936,207.1375399017334,66.10396631259538,12.037948060581812,12.806359465921092,-0.7684114053392808,339.2429785516961,305.5957092285156,271.9484399053351,9.669522966657363,1,0,1.1,0.506094715702393,0.5567041872726323,0,0.28816157366269984,0.28816157366269984,0.009871341665706579,0.0028445413485521844,5.944142219886952,8.371611582388905,-0.0055834824220920565,-0.009338856224497372
2025-12-11,312.42999267578125,312.42999267578125,306.8910797119141,280.2192349243164,207.8394091796875,58.506150002383976,11.038003440821115,12.452688260901098,-1.4146848200799838,339.4229186067505,306.8910797119141,274.35924081707765,9.29595075334821,1,0,1.1,0.49524284413591596,0.5447671285495076,0,0.28816157366269984,0.28816157366269984,-0.024296552221695134,-0.007001332722781636,5.90252530245399,8.168210284397645,-0.012545723326684799,-0.033408506438243
2025-12-12,309.2900085449219,309.2900085449219,308.4361846923828,281.49444702148435,208.54664596557618,55.72243991351664,9.878298768850925,11.937810362491064,-2.0595115936401385,338.07470763716134,308.4361846923828,278.7976617476043,8.913864135742188,1,0,1.1,0.5189713643397584,0.5708685007737343,1,0.5708685007737343,0.28816157366269984,-0.010050200699258216,-0.003093976498101938,5.884263027888745,8.086118131685703,-0.015600883651662234,-0.0431229449427345
2025-12-15,308.2200012207031,308.2200012207031,310.0357192993164,282.75505462646487,209.2396674346924,54.76617358837891,8.771768327411223,11.304601955475096,-2.532833628063873,335.51716097005306,310.0357192993164,284.5542776285797,7.951300484793527,1,0,1.1,0.5217489442232244,0.5739238386455469,0,0.5708685007737343,0.5708685007737343,-0.003459559942633361,-0.001974953797787973,5.8726418802746325,8.058143721305923,-0.017545026425033527,-0.04643331847243548
2025-12-16,306.57000732421875,306.57000732421875,311.1225357055664,283.88112884521485,209.9407251739502,53.24864266273867,7.673241906308363,10.578329945641752,-2.905088039333389,333.77523772615973,311.1225357055664,288.4698336849731,7.7370147705078125,1,0,1.1,0.539829525722915,0.5938124782952066,0,0.5708685007737343,0.5708685007737343,-0.005353299234149622,-0.003056029907992175,5.854694911049586,8.015006066693989,-0.02054743820753424,-0.051538046258367554
2025-12-17,296.7200012207031,296.7200012207031,311.7538269042969,284.9035418701172,210.57305908203125,45.1971713103148,5.939373233012134,9.650538603115828,-3.7111653701036946,331.7873177264837,311.7538269042969,291.72033608211007,8.04130118233817,1,0,1.1,0.5045911612221243,0.5550502773443368,0,0.5708685007737343,0.5708685007737343,-0.03212971219685745,-0.01834184063211158,5.74730903004148,7.757486228515044,-0.03851240100264508,-0.08201185586175541
2025-12-18,302.4599914550781,302.4599914550781,312.2458969116211,286.0635397338867,211.22363388061524,49.94678238246622,4.971134909576222,8.714657864407908,-3.743522954831686,330.7234455197904,312.2458969116211,293.76834830345183,7.839872087751116,1,0,1.1,0.5177175404517432,0.5694892944969177,0,0.5708685007737343,0.5708685007737343,0.019344803891752305,0.011043339195446538,5.810778513121281,7.907553278298637,-0.02789436731470185,-0.06425355523844745
2025-12-19,307.1600036621094,307.1600036621094,313.14085693359374,287.3792974853516,211.90104560852052,53.500446455851865,4.530822269159444,7.877890745358216,-3.347068476198772,328.3812241872903,313.14085693359374,297.9004896798972,7.854108537946429,1,0,1.1,0.5185218690629156,0.5703740559692072,1,0.5703740559692072,0.5708685007737343,0.015539285656990032,0.008870542594737523,5.862323271430508,8.030431007537986,-0.019271262893382657,-0.04971272393078496
2025-12-22,309.7799987792969,309.7799987792969,313.65665130615236,288.8465902709961,212.58403686523437,55.40131718262506,4.343217135512646,7.170956023389102,-2.827738887876456,327.5903128728474,313.65665130615236,299.7229897394573,7.879823957170759,1,0,1.1,0.5508258328261759,0.6059084161087935,0,0.5703740559692072,0.5703740559692072,0.008529740480370585,0.0048651426741537045,5.8908443105480295,8.098928499977806,-0.01449987766271632,-0.04160702008411632
2025-12-23,314.3500061035156,314.3500061035156,313.45556488037107,290.2537823486328,213.32872093200683,58.581820840740335,4.511296693299585,6.639024157371199,-2.127727464071614,327.2177396421563,313.45556488037107,299.69339011858585,7.746967860630581,1,0,1.1,0.749494206635444,0.8244436272989885,0,0.5703740559692072,0.5703740559692072,0.014752428633956649,0.008414402555346125,5.940412245967851,8.218407364685246,-0.006207482915027707,-0.027468396044622145
2025-12-24,314.0899963378906,314.0899963378906,312.99863586425784,291.6297912597656,214.0812297821045,58.32696143484386,4.570830648230356,6.225385455543031,-1.6545548073126755,325.97921219431635,312.99863586425784,300.0180595341993,7.425539289202009,1,0,1.1,0.7731357354685169,0.8504493090153686,0,0.5703740559692072,0.5703740559692072,-0.0008271345970306543,-0.00047177611494083005,5.937609701357301,8.211609635621423,-0.006676330487795257,-0.028272810580959318
2025-12-26,313.510009765625,313.510009765625,312.68709259033204,292.88267333984373,214.81553092956543,57.72370087867452,4.519118086947174,5.8841319818238595,-1.365013894876686,325.27961749093157,312.68709259033204,300.0945676897325,7.215709141322544,1,0,1.1,0.782107577283444,0.8603183350117886,1,0.8603183350117886,0.5703740559692072,-0.0018465617467220419,-0.001256191908405242,5.930150924095188,8.196446391389271,-0.00792413564386385,-0.030067164837190186
2025-12-29,313.5599975585937,313.5599975585937,312.3665573120117,294.1279608154297,215.57177207946776,57.76424673982622,4.431090256469872,5.593523636753063,-1.1624333802831908,324.49630863838166,312.3665573120117,300.23680598564175,6.755711146763393,1,0,1.1,0.7822539759220568,0.8604793735142625,0,0.8603183350117886,0.8603183350117886,0.00015944560432390453,0.00013717397683688998,5.93096438648069,8.197753278737455,-0.007788048652226154,-0.029912513310134115
2025-12-30,313.8500061035156,313.8500061035156,312.3248489379883,295.3422723388672,216.31585090637208,58.015821312537796,4.33476041273957,5.341770991950364,-1.0070105792107942,324.4267505088951,312.3248489379883,300.2229473670815,6.641427176339286,1,0,1.1,0.8085616874465933,0.8894178561912527,0,0.8603183350117886,0.8603183350117886,0.0009248901236764695,0.0007956999312701875,5.935683654435378,8.205335299781296,-0.006998545670733325,-0.02901528897459238
2025-12-31,313.0,313.0,312.1946716308594,296.47462646484377,217.06166320800781,56.94519111720225,4.142082579191936,5.101833309398678,-0.9597507302067427,324.203730963169,312.1946716308594,300.18561229854976,6.392139979771209,1,0,1.1,0.8089103035620334,0.8898013339182368,0,0.8603183350117886,0.8603183350117886,-0.0027083195379491443,-0.0023300169555683045,5.921853410877653,8.183112629873476,-0.00931225589622453,-0.031645025838512364
2026-01-02,315.1499938964844,315.1499938964844,311.98111724853516,297.7717007446289,217.83627563476563,59.00588925746606,4.115430426938929,4.904552732906729,-0.7891223059678003,323.59448498815766,311.98111724853516,300.36774950891265,6.367141723632817,1,0,1.1,0.8204004110035008,0.9024404521038509,1,0.9024404521038509,0.8603183350117886,0.006868990084614612,0.005880032630843685,5.956674102168687,8.239322349389361,-0.0034869796339174197,-0.024993405122609724
2026-01-05,316.5400085449219,316.5400085449219,311.93749847412107,299.07199127197265,218.6017823791504,60.327928730101235,4.158533978445803,4.755348982014544,-0.5968150035687412,323.47125444911626,311.93749847412107,300.4037424991259,6.015712193080357,1,0,1.1,0.8219160917006816,0.9041077008707498,0,0.9024404521038509,0.9024404521038509,0.00441064469413921,0.003980344191848439,5.980383715333988,8.275663072792998,0.0,-0.02069299745816311
2026-01-06,314.3399963378906,314.3399963378906,311.6014999389648,300.30049987792967,219.36172409057616,57.18458192377329,3.969414317345354,4.598162049080706,-0.628747731735352,322.38331128615016,311.6014999389648,300.8196885917795,6.202854701450893,1,0,1.1,0.8338151013695777,0.9171966115065355,0,0.9024404521038509,0.9024404521038509,-0.006950186856771512,-0.006272129769231126,5.9428739726016175,8.218145668073403,-0.006272129769230972,-0.027499364115973757
2026-01-07,321.9800109863281,321.9800109863281,312.0145004272461,301.54509765625,220.15393226623536,64.16706713756302,4.385468009893032,4.555623241243172,-0.1701552313501402,323.73034189769254,312.0145004272461,300.29865895679967,6.4728546142578125,1,0,1.1,0.8281531730924911,0.9109684904017403,0,0.9024404521038509,0.9024404521038509,0.024304939675017012,0.021933760748679178,6.073223548476213,8.417887202776429,0.0,-0.003862794826896776
2026-01-08,325.44000244140625,325.44000244140625,312.4325012207031,302.67201843261716,220.94504119873048,66.8071631730574,4.93746987357747,4.631992567710031,0.3054773058674387,325.4351724656372,312.4325012207031,299.429829975769,6.247855050223214,1,0,1.1,0.8280753721358225,0.9108829093494049,0,0.9024404521038509,0.9024404521038509,0.010745982163548273,0.009697609001972422,6.132119295830908,8.508345668512225,0.0,0.0
2026-01-09,328.57000732421875,328.57000732421875,312.85050201416016,303.89751525878904,221.73743980407716,69.03012255836299,5.563369502459636,4.8182679546599525,0.7451015477996838,327.35650939601703,312.85050201416016,298.3444946323033,6.115711757114956,1,0,1.1,0.8285685276476641,0.9114253804124306,1,0.9114253804124306,0.9024404521038509,0.00961776321082719,0.00867316913039067,6.1853042036113814,8.590176922467844,0.0,0.0
2026-01-12,331.8599853515625,331.8599853515625,313.8220016479492,305.046904296875,222.5737126159668,71.212471553129,6.252794871970764,5.105173338122115,1.1476215338486488,330.6294097023198,313.8220016479492,297.01459359357864,6.312855311802456,1,0,1.1,0.9154785406835121,1.0070263947518634,0,0.9114253804124306,0.9114253804124306,0.010013019916627286,0.009126120486589269,6.241752035019746,8.676190535079867,0.0,0.0
2026-01-13,335.9700012207031,335.9700012207031,315.15600128173827,306.1403839111328,223.44459663391115,73.70527760823794,7.0495505456562455,5.494048779628941,1.5555017660273043,334.4935916681982,315.15600128173827,295.81841089527836,6.584283011300223,1,0,1.1,0.933529887493865,1.0268828762432516,0,0.9114253804124306,0.9114253804124306,0.012384788918695877,0.011287810951550044,6.3122077519975015,8.783643323475218,0.0,0.0
2026-01-14,335.8399963378906,335.8399963378906,316.53700103759763,307.23705993652345,224.35427169799806,73.48850501547003,7.583081803098253,5.911855384322804,1.6712264187754489,337.65223752894616,316.53700103759763,295.4217645462491,6.614281790597098,1,0,1.1,0.9399565144861987,1.0339521659348185,0,0.9114253804124306,0.9114253804124306,-0.0003869538421291674,-0.000352679552764628,6.3099815653905695,8.780244458943306,-0.00035267955276463425,-0.0003869538421292784
2026-01-15,332.7799987792969,332.7799987792969,317.8475006103516,308.22196899414064,225.24710105895997,68.38998210512113,7.6705713670399405,6.263598580866232,1.406972786173709,339.6018641738786,317.8475006103516,296.09313704682455,6.884998866489956,1,0,1.1,0.9255896706338377,1.0181486376972215,0,0.9114253804124306,0.9114253804124306,-0.009111474487735083,-0.008304429101102104,6.257580770851522,8.700243485559566,-0.00865417985152539,-0.009494902609803901
2026-01-16,330.0,330.0,319.5115005493164,309.27479736328127,226.11391387939454,64.04284078192028,7.429937118594012,6.496866288411788,0.9330708301822241,339.4792781805815,319.5115005493164,299.5437229180513,7.180712018694196,1,0,1.1,1.2124490152507335,1.25,1,1.25,0.9114253804124306,-0.008353863782362136,-0.007850925709464334,6.208452969098595,8.627562836607819,-0.01643716223789904,-0.017769447269136873
2026-01-20,322.0,322.0,320.4885009765625,310.032314453125,226.94087631225585,53.50329564211688,6.518557726009931,6.501204575931417,0.017353150078514012,338.78564341784477,320.4885009765625,302.1913585352802,7.621427263532366,1,0,1.1,1.0423393557950162,1.146573291374518,0,1.25,1.25,-0.024242424242424288,-0.03030303030303036,6.020318030641061,8.418409798144598,-0.04624209671553858,-0.04158109703230939
2026-01-21,328.3800048828125,328.3800048828125,321.5495010375977,310.90863708496096,227.8312516784668,59.261325147508074,6.239174742688306,6.448798609282795,-0.20962386659448917,339.03539503881973,321.5495010375977,304.06360703637563,8.238568987165179,1,0,1.1,1.0149653525374585,1.1164618877912045,0,1.25,1.25,0.01981367976028725,0.024767099700359063,6.1694238475338175,8.5852094739759,-0.022620279634886886,-0.022591291812701808
2026-01-22,330.5400085449219,330.5400085449219,322.5875015258789,311.94648315429686,228.75795654296874,61.02126418197655,6.121491218912979,6.383337131208832,-0.2618459122958532,339.58968382798685,322.5875015258789,305.58531922377097,8.497855050223214,1,0,1.1,1.0184905928314416,1.1203396521145859,0,1.25,1.25,0.006577756349325226,0.008222195436656532,6.22015005613981,8.64168089010363,-0.01458407255822014,-0.01616213547653711
2026-01-23,327.92999267578125,327.92999267578125,323.26650085449216,312.7068756103516,229.66587730407716,57.77344151618191,5.751322050110048,6.256934114989075,-0.5056120648790277,339.9654925889477,323.26650085449216,306.5675091200366,8.074281964983259,1,0,1.1,1.0252868725051325,1.1278155597556458,1,1.1278155597556458,1.25,-0.00789621770940907,-0.009955801244932385,6.158223478467228,8.573444296420133,-0.02439467767542114,-0.023930733445574393
2026-01-26,333.260009765625,333.260009765625,324.2250015258789,313.5496844482422,230.61066986083983,62.19823788807303,5.820947887416025,6.169736869474466,-0.34878898205844067,340.90688617248645,324.2250015258789,307.54311687927134,8.392139979771205,1,0,1.1,0.9888114977272261,1.0876926474999489,0,1.1278155597556458,1.1278155597556458,0.016253521205403798,0.018330974116272745,6.271109713653233,8.712792955095345,-0.006510881764191345,-0.00806617092368922
2026-01-27,334.54998779296875,334.54998779296875,325.2770004272461,314.51023254394534,231.49205520629883,63.20321432664217,5.912066686490391,6.118202832877651,-0.2061361463872604,341.7663291435731,325.2770004272461,308.7876717109191,8.069996425083705,1,0,1.1,0.9937351055687407,1.0931086161256147,0,1.1278155597556458,1.1278155597556458,0.003870785541448374,0.004365532162122658,6.298486444800387,8.746518308091561,-0.002173773065814011,-0.004226607800027149
2026-01-28,336.010009765625,336.010009765625,326.39950103759764,315.66267456054686,232.41010955810546,64.35817070928911,6.032551068923112,6.101072480086744,-0.06852141116363164,342.5841233558458,326.39950103759764,310.2148787193495,7.615711757114956,1,0,1.1,0.9956971229721008,1.095266835269311,0,1.1278155597556458,1.1278155597556458,0.004364136977819122,0.004921941588489386,6.329487227177586,8.784689312067076,0.0,0.0
2026-01-29,338.25,338.25,327.6195007324219,316.90308837890626,233.31782333374022,66.11540402398525,6.236889323782918,6.128235848825979,0.108653474956939,343.49666749197434,327.6195007324219,311.74233397286946,8.110711233956474,1,0,1.1,0.9954024741978176,1.0949427216175993,0,1.1278155597556458,1.1278155597556458,0.006666439002628088,0.007518513635325867,6.3770755631997424,8.84325190752301,0.0,0.0
2026-01-30,337.8399963378906,337.8399963378906,328.8615005493164,317.96321472167966,234.21386360168458,65.47905099859997,6.293200891453068,6.161228857351398,0.13197203410167013,343.7807814218429,328.8615005493164,313.94221967678993,8.27321297781808,1,0,1.1,0.9989306327330331,1.0988236960063364,1,1.0988236960063364,1.1278155597556458,-0.001212132038756475,-0.0013873556784124025,6.368228291205472,8.832532718559108,-0.0013873556784124164,-0.0012121320387563639
